customerID,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
1017,1,0,1,1,2,1,0,2,2,0,2,0,1,1,2,0
830,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
1713,0,0,1,1,0,0,2,2,2,2,0,2,2,0,3,0
6943,0,1,1,0,2,1,2,0,2,2,2,2,2,1,3,0
3787,1,0,0,1,0,0,2,2,0,2,0,0,2,0,1,0
5473,0,0,1,0,0,1,2,2,0,2,2,2,1,1,1,0
6152,0,0,1,0,0,0,0,2,2,2,2,2,0,0,0,0
996,0,0,1,1,2,1,0,2,2,0,2,2,1,1,1,0
5599,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0
1851,1,0,1,1,0,2,1,1,1,1,1,1,1,0,2,0
4025,1,0,1,1,0,2,1,1,1,1,1,1,0,1,2,1
878,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
218,0,0,1,0,2,0,2,2,0,2,0,0,1,1,1,0
2003,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1
4061,1,1,1,0,0,1,0,2,2,2,2,0,0,1,3,1
3957,1,0,1,1,1,0,2,2,2,2,0,2,2,1,1,0
3173,0,0,0,0,0,0,2,2,0,2,0,0,1,1,3,0
2188,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,1
4523,0,0,1,1,2,1,0,2,2,2,2,2,2,1,0,1
2321,0,0,1,0,0,1,2,0,0,2,2,2,1,1,3,0
6628,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
4754,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
1762,0,0,1,0,1,0,2,0,0,2,2,0,2,0,2,0
2344,1,0,1,1,2,1,0,0,0,0,2,0,0,0,2,0
3543,0,0,0,0,2,0,2,2,2,0,2,2,1,0,0,0
2067,0,1,0,0,2,1,0,0,0,0,0,0,0,1,3,1
2454,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1
2969,0,0,1,0,1,0,2,2,2,2,2,2,2,0,1,0
4444,1,0,0,1,0,0,2,2,2,2,2,0,2,1,1,0
6697,1,0,0,0,0,1,0,2,2,0,2,0,0,0,2,1
524,1,0,0,0,2,0,2,2,2,0,0,2,2,1,1,0
6881,1,0,1,0,2,1,2,2,2,2,2,2,2,1,1,0
6667,1,0,0,1,1,0,2,0,0,0,2,0,1,1,1,0
3813,1,0,1,1,2,1,2,2,2,2,2,2,2,1,0,0
804,1,0,1,1,2,0,2,2,0,0,0,2,2,0,0,0
3997,0,0,0,0,0,1,0,0,2,0,2,2,1,0,3,1
4639,1,0,0,0,0,1,0,0,2,2,2,2,0,1,2,0
6341,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0
2973,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0
3309,1,0,0,0,2,1,2,0,0,2,0,2,0,1,2,0
4036,0,0,1,0,1,0,2,0,2,0,0,0,1,0,1,0
1011,1,0,1,0,0,2,1,1,1,1,1,1,2,0,3,0
4303,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
3621,0,1,0,0,1,0,0,0,0,2,0,0,0,1,2,1
3463,1,0,1,1,2,1,2,0,2,0,0,0,0,1,2,1
1712,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
326,1,0,1,1,2,2,1,1,1,1,1,1,2,0,1,0
2681,1,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0
6374,1,0,0,0,2,1,0,0,2,0,0,2,0,1,1,1
576,1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0
5847,0,0,1,1,0,0,2,0,0,0,2,0,2,1,2,0
6495,0,0,1,1,2,0,2,2,0,2,2,2,2,1,0,0
4362,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1
6939,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
66,1,0,1,1,2,1,0,0,2,0,2,0,0,1,0,0
600,0,0,0,0,2,1,2,0,2,0,2,2,1,1,0,1
1908,0,1,0,0,2,1,0,0,2,2,2,2,0,1,2,0
2833,1,0,1,0,0,1,0,2,2,2,2,2,2,1,2,0
5720,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1
6779,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1
6496,1,0,0,0,2,2,1,1,1,1,1,1,1,0,3,0
5893,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0
3773,0,0,1,1,2,0,2,0,2,2,2,0,2,0,3,0
4446,0,0,1,0,2,1,2,0,0,0,2,2,1,1,2,0
6810,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1
6641,1,0,1,0,2,1,0,0,2,0,0,0,0,1,2,1
4408,1,0,1,1,1,0,2,2,0,2,2,0,1,1,3,0
1622,1,0,0,0,2,1,0,0,0,0,0,2,0,1,2,1
2184,0,0,0,0,2,0,0,0,0,2,2,0,0,1,3,0
575,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,1
4349,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6114,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0
3909,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,1
6819,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
5271,1,1,0,0,2,1,0,0,2,0,2,2,0,1,2,1
5764,0,0,0,0,1,0,0,0,0,2,2,2,1,1,3,0
1463,1,0,1,1,1,0,0,2,2,2,0,0,2,0,0,0
3814,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
3596,0,0,1,0,2,1,0,2,0,2,2,2,0,1,1,0
6412,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1
3982,0,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0
1636,1,0,0,0,0,1,0,2,0,0,2,0,0,1,2,1
2760,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
1770,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0
2844,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3601,1,0,0,0,0,2,1,1,1,1,1,1,2,0,3,0
3561,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
179,0,0,1,1,2,0,0,2,2,2,2,2,0,1,2,0
6288,0,0,0,0,0,1,2,2,2,0,2,0,1,1,1,0
2868,1,0,0,1,2,1,2,2,0,0,2,2,1,1,2,0
6830,1,0,1,1,2,1,2,0,0,0,2,2,2,1,2,0
6879,0,0,1,1,0,0,2,2,2,2,0,0,2,0,3,0
4534,0,0,0,0,2,2,1,1,1,1,1,1,2,0,0,0
4255,0,1,0,0,2,1,0,2,0,0,2,0,0,1,2,1
2834,0,0,1,0,0,1,2,0,2,0,2,2,2,1,0,0
5620,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1
2618,1,1,1,0,2,1,0,2,0,2,0,0,1,1,0,0
4836,0,0,0,0,0,1,0,0,2,0,2,2,0,1,1,0
1875,1,0,0,0,2,1,0,2,0,2,2,2,1,1,1,1
903,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0
6316,0,0,1,1,0,1,0,2,0,0,2,2,1,1,2,0
6829,1,0,1,1,0,0,2,2,0,0,0,2,2,1,0,0
6000,1,1,0,0,2,1,0,2,0,0,0,0,0,1,1,0
5094,0,1,1,0,2,1,2,0,0,0,0,0,2,0,0,0
5618,1,0,1,0,2,1,2,2,2,2,2,2,2,0,1,0
1577,0,0,0,0,0,2,1,1,1,1,1,1,2,0,3,0
2481,1,0,1,1,0,0,2,2,2,2,0,0,2,0,1,0
3707,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1
4555,1,1,1,0,2,1,2,2,0,0,2,0,2,1,1,0
3515,0,0,0,0,2,1,0,0,2,0,2,2,0,0,2,0
6082,1,0,1,0,2,0,0,0,0,2,2,2,2,1,0,0
1684,0,0,0,0,2,1,2,0,2,0,0,0,0,1,1,0
5233,0,0,1,0,0,1,0,0,0,0,2,2,0,0,2,1
6657,0,0,1,1,2,0,2,2,2,2,0,2,2,1,0,0
4476,1,0,0,0,2,0,0,0,0,0,2,2,0,1,1,1
4245,0,0,0,0,0,2,1,1,1,1,1,1,1,1,2,0
1096,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,1
5587,1,0,0,0,0,1,2,2,0,0,2,2,1,1,3,0
6979,1,0,0,1,2,1,2,0,2,0,0,2,0,1,0,0
5261,0,0,1,1,0,1,0,0,2,2,0,2,1,0,0,0
5142,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,0
4968,0,1,0,0,2,0,0,0,0,0,0,2,0,1,3,1
498,1,0,1,0,0,1,0,2,2,0,0,0,0,1,2,1
4213,1,1,0,0,2,1,0,0,0,0,2,2,0,1,1,1
3101,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0
2447,0,0,1,0,2,0,2,0,2,2,0,0,2,0,1,1
1704,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,0
5047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1234,1,0,1,0,2,1,0,2,2,0,2,2,0,1,0,0
1233,1,0,1,1,2,1,0,0,2,0,2,0,2,1,1,0
4347,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,1
6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
392,0,0,1,1,2,1,2,2,2,0,0,2,1,1,0,0
4029,1,0,1,1,0,1,0,2,2,2,2,2,2,0,0,0
5302,1,0,0,0,2,1,0,0,0,0,2,0,0,1,3,1
1148,0,0,1,0,2,1,2,2,0,0,2,0,1,0,3,0
2104,0,0,1,1,0,0,2,2,0,0,2,2,1,0,0,0
2815,1,0,1,0,0,0,2,2,0,2,0,0,2,1,3,0
1718,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1
7015,0,0,0,0,0,2,1,1,1,1,1,1,0,0,1,0
6144,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,1
6669,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1498,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1
1819,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,0
4634,1,0,1,0,0,2,1,1,1,1,1,1,2,0,1,0
839,0,0,0,0,0,0,2,0,0,2,0,2,2,1,3,0
6532,1,0,1,0,2,0,0,2,0,2,0,2,1,1,3,0
4348,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
2411,1,0,0,0,0,2,1,1,1,1,1,1,2,1,3,0
4917,0,0,0,0,0,0,0,2,2,0,0,0,1,1,3,0
128,1,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0
6866,0,0,0,0,2,1,2,2,2,0,2,0,1,0,3,0
4557,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1
4624,1,0,0,0,0,1,0,2,2,0,0,0,0,1,1,0
4768,0,1,1,0,0,1,0,2,2,0,0,2,2,0,1,0
2089,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0
2978,1,0,1,1,2,0,2,0,0,2,2,2,0,0,0,0
827,1,0,1,1,0,0,0,0,2,0,0,0,0,1,2,0
3458,0,0,0,0,2,1,0,0,0,0,2,0,0,1,2,0
766,1,0,0,1,2,0,0,2,0,0,0,0,0,1,1,1
4289,0,1,0,0,0,1,0,0,2,0,2,0,0,1,3,1
1879,0,0,1,1,2,0,2,0,2,2,2,2,2,1,0,0
2352,1,0,1,0,0,1,2,2,2,2,2,2,2,1,2,0
6338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
1563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
5994,1,1,0,0,2,1,0,0,0,0,0,0,0,1,2,1
4452,1,0,1,1,0,0,0,0,2,2,2,2,1,1,3,1
3923,0,0,1,0,2,1,0,0,2,0,0,0,0,1,2,1
3075,1,0,1,1,2,1,0,0,0,2,2,2,2,1,2,0
5523,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0
5390,1,0,0,0,2,0,2,0,2,2,2,2,2,0,0,0
3912,1,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0
5570,1,1,1,0,2,1,0,2,2,2,2,0,1,1,0,0
544,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
1842,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0
2583,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0
1921,0,0,1,1,2,2,1,1,1,1,1,1,2,1,0,0
112,0,1,1,0,2,1,0,0,0,0,0,2,0,1,2,1
6235,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,1
1858,1,0,0,0,0,1,0,0,0,2,0,0,0,1,2,1
1502,1,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0
5394,1,0,1,1,1,0,0,2,0,0,2,2,1,1,0,1
1327,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1
3224,1,1,0,0,0,1,0,0,0,0,0,2,0,1,2,1
5073,1,0,1,1,0,0,2,2,2,0,0,0,2,0,0,0
3508,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2637,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1192,1,0,1,1,0,2,1,1,1,1,1,1,1,0,0,0
4490,1,1,1,0,2,1,0,2,0,0,0,2,1,0,3,1
3340,0,0,1,1,1,0,0,0,0,2,0,0,1,0,1,0
5702,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
4064,0,0,0,0,0,0,2,2,0,2,0,0,1,1,2,0
4258,1,0,1,0,2,2,1,1,1,1,1,1,2,0,0,0
1219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
4745,1,0,0,0,0,1,0,2,2,0,2,2,0,0,1,0
4660,1,0,1,0,2,0,2,0,0,2,2,2,2,1,1,0
2211,0,0,1,1,2,0,0,2,0,0,0,0,0,1,3,0
150,0,1,0,0,0,1,2,2,0,2,2,0,2,1,0,0
427,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2002,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
4911,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
5283,1,1,1,1,0,1,2,2,2,0,0,0,1,1,0,0
6732,1,0,1,1,2,1,2,2,0,0,2,0,0,1,2,1
1381,1,0,1,0,0,0,2,0,2,0,0,0,0,0,3,0
5690,0,0,0,0,2,1,2,0,2,0,0,0,1,1,1,0
2707,1,0,0,0,0,0,0,0,2,2,2,0,0,1,2,0
1792,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1
3549,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1165,1,0,1,1,0,0,2,0,0,2,0,0,2,0,0,0
914,0,0,1,1,2,2,1,1,1,1,1,1,1,1,0,0
4629,1,0,1,1,2,2,1,1,1,1,1,1,1,1,3,0
4234,0,1,1,0,2,1,0,2,2,0,2,2,1,0,1,0
6435,1,0,1,0,0,0,2,2,0,2,0,0,1,1,0,0
4182,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
6785,0,0,0,0,2,1,0,0,2,0,2,0,1,1,0,0
1446,1,0,1,1,1,0,2,2,0,0,2,0,1,0,3,0
5795,0,0,0,0,0,2,1,1,1,1,1,1,2,0,1,0
6524,0,1,0,0,2,1,0,0,0,0,2,2,0,1,0,0
5636,1,0,0,1,2,1,2,0,0,0,0,0,0,0,2,0
1654,0,0,1,1,2,0,2,0,2,2,2,2,2,1,0,0
529,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1
5687,1,1,1,0,2,1,2,2,2,2,2,2,2,1,0,0
3208,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1
3225,1,0,1,1,0,2,1,1,1,1,1,1,1,0,3,0
2673,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,1
4820,0,0,0,0,2,1,0,0,2,2,2,2,2,1,2,1
2082,0,0,1,0,2,0,0,2,2,2,2,2,2,0,0,0
4705,0,1,0,0,0,1,2,2,0,0,0,0,0,0,2,0
6729,1,0,1,0,2,1,2,2,2,2,2,0,0,1,2,1
5428,1,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0
5588,1,0,0,0,1,0,2,2,0,2,0,0,0,0,3,0
6758,0,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1
3195,1,0,1,0,2,2,1,1,1,1,1,1,2,0,0,0
214,0,0,0,0,0,1,0,2,0,2,2,2,0,1,2,1
6167,1,1,0,0,0,2,1,1,1,1,1,1,1,0,0,0
5985,1,0,0,0,0,2,1,1,1,1,1,1,0,1,1,0
4296,1,0,1,1,0,2,1,1,1,1,1,1,1,0,0,0
4694,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1
6236,0,0,0,0,0,2,1,1,1,1,1,1,2,1,3,0
6174,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,0
3804,1,0,0,0,0,1,0,2,2,0,0,0,0,1,2,1
4906,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0
462,0,0,1,1,2,1,2,2,2,2,2,2,2,1,1,0
4480,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0
927,1,0,1,0,0,1,0,2,2,2,0,2,0,0,1,0
3580,1,0,0,0,0,2,1,1,1,1,1,1,0,0,2,0
5684,0,1,1,0,2,1,0,0,0,2,0,0,0,1,0,0
3066,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
2123,1,0,0,0,2,0,2,0,0,0,0,0,2,0,3,0
3579,0,0,1,0,1,0,0,0,2,0,2,0,0,1,2,1
1579,1,0,1,0,2,0,0,2,2,0,2,2,2,0,0,0
5769,0,1,0,0,2,1,2,2,2,2,0,2,1,0,0,0
1556,0,0,1,0,2,1,2,2,2,2,0,0,0,1,1,0
4,0,1,1,0,0,1,0,0,0,2,2,0,0,1,3,1
4231,0,0,1,1,2,1,0,2,2,0,0,2,0,1,2,0
6421,1,0,1,0,2,0,0,2,2,0,2,2,1,1,2,0
3246,1,0,1,0,2,0,2,0,2,2,0,2,2,1,1,0
3934,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1
3931,0,0,0,0,0,2,1,1,1,1,1,1,0,0,2,0
1030,1,0,1,1,2,0,2,2,2,2,0,2,1,0,0,0
3470,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1
2912,1,0,0,0,0,2,1,1,1,1,1,1,1,0,2,0
5829,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
1513,0,0,1,1,2,1,2,2,2,2,0,0,2,0,0,1
6250,1,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0
3733,1,0,1,1,2,1,2,2,2,2,2,2,2,1,2,1
5378,0,0,0,0,2,2,1,1,1,1,1,1,2,0,1,0
1818,0,1,1,0,0,1,0,2,0,0,0,2,0,0,2,1
4474,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,1
3255,1,0,0,0,0,2,1,1,1,1,1,1,0,1,3,1
1340,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
1161,0,1,0,0,0,1,0,2,2,0,2,0,1,1,0,0
1131,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,1
5150,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,1
331,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0
5123,1,0,0,0,0,1,0,0,0,0,2,2,0,1,2,1
3565,1,0,0,0,0,2,1,1,1,1,1,1,2,0,3,0
3132,1,0,1,0,0,0,2,2,2,2,0,2,1,1,1,0
22,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,0
1583,0,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
4233,0,0,0,0,2,2,1,1,1,1,1,1,2,0,0,0
4445,1,1,0,0,2,1,0,0,0,2,2,0,0,1,0,1
4288,0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,0
1607,1,0,1,0,0,1,0,2,2,2,2,0,0,1,3,1
2670,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1988,0,0,1,1,1,0,0,0,0,2,2,0,1,0,3,0
6456,1,0,0,0,0,0,2,0,2,2,2,2,2,1,3,0
1215,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1
6625,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
5703,1,0,1,1,0,0,0,0,2,0,2,0,0,0,3,0
4661,1,0,0,1,0,0,0,0,2,2,0,0,1,0,1,0
1686,0,1,0,0,1,0,2,2,0,0,2,2,0,1,2,1
6822,0,0,1,1,0,0,2,0,0,2,0,0,1,0,0,0
3379,1,0,1,0,2,1,0,2,0,0,0,0,0,1,0,1
906,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1
4846,0,1,1,0,2,1,0,0,0,2,2,2,0,1,0,0
6801,0,0,0,0,0,0,2,2,0,2,0,0,1,1,1,0
2744,0,0,1,1,2,0,2,2,2,2,0,0,2,1,0,0
2300,1,0,1,1,2,1,2,2,0,0,0,0,1,1,0,0
1032,1,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1
6718,0,0,1,1,0,0,2,2,0,0,0,0,0,0,2,0
553,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
6989,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
3212,0,1,1,0,0,1,0,0,0,0,2,2,1,1,0,0
3742,1,0,1,0,2,1,0,2,2,0,2,2,2,1,0,0
4547,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,1
3060,1,0,0,0,2,1,0,0,2,2,2,2,0,1,3,1
6429,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
3104,1,1,1,0,2,1,0,2,0,0,0,2,0,1,0,0
6318,0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,0
1685,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0
6556,1,1,1,0,2,1,0,0,0,0,0,0,0,1,2,0
4830,0,0,0,0,2,1,2,2,0,0,2,0,0,1,2,1
3541,1,1,0,0,0,2,1,1,1,1,1,1,0,0,3,1
6894,0,0,0,0,2,1,0,2,2,0,2,2,0,1,2,1
4625,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0
3944,1,0,0,0,0,2,1,1,1,1,1,1,2,0,1,0
841,1,0,0,1,2,2,1,1,1,1,1,1,0,0,3,0
1588,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,1
1417,0,0,1,0,0,0,0,2,2,0,0,0,0,1,3,0
403,1,0,1,0,1,0,0,0,0,0,2,2,0,0,2,1
3077,1,0,1,1,2,1,0,0,2,0,0,2,1,0,1,0
3622,1,0,0,0,0,2,1,1,1,1,1,1,0,0,2,1
4594,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
3831,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1
5272,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0,0
1590,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
139,1,0,0,0,0,1,0,0,0,2,0,0,0,1,2,1
6631,1,0,1,0,0,1,0,0,2,0,0,0,0,0,2,1
3480,1,0,1,0,2,0,2,0,0,0,2,0,1,1,1,0
3905,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
5298,0,0,1,0,0,0,0,2,0,0,2,2,0,1,1,0
2989,0,1,1,1,1,0,0,2,0,0,0,2,1,1,2,0
4351,0,0,1,0,0,2,1,1,1,1,1,1,0,0,3,0
4281,1,0,1,1,0,0,2,2,2,0,0,0,1,0,2,0
3109,0,0,1,0,2,1,0,0,2,2,0,0,0,1,2,1
6853,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0
5416,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,1
1082,1,1,1,0,0,1,2,2,2,0,2,2,2,0,1,0
4010,1,0,0,0,2,2,1,1,1,1,1,1,2,1,0,0
5186,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
2157,1,0,1,0,2,1,0,0,0,0,2,2,0,1,2,0
1628,1,0,1,0,2,1,0,0,0,0,2,2,0,1,2,0
461,1,0,0,0,2,0,2,0,2,2,0,2,2,1,0,0
770,0,0,0,1,2,0,0,2,0,0,2,2,1,1,3,0
3065,1,0,0,0,0,2,1,1,1,1,1,1,0,1,2,0
2263,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1
1944,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,0
598,0,1,0,0,0,1,0,0,2,0,0,2,0,1,1,1
4489,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5899,1,0,1,0,1,0,2,0,2,0,2,2,1,0,1,0
4576,0,0,1,0,0,2,1,1,1,1,1,1,0,0,2,0
91,0,1,1,0,2,1,0,0,0,2,2,2,0,1,2,0
836,1,1,1,0,0,1,0,2,2,0,2,2,1,1,0,0
5535,0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,1
4511,0,0,1,0,2,2,1,1,1,1,1,1,2,0,0,0
4176,0,0,1,0,2,0,2,2,2,0,0,2,1,0,2,0
4433,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
2483,0,0,1,1,1,0,0,2,2,2,0,2,2,0,2,0
3505,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
6419,1,0,1,1,0,2,1,1,1,1,1,1,0,0,2,0
2004,1,0,1,0,0,1,0,2,2,0,0,0,1,0,2,0
3354,0,0,0,1,0,0,2,2,0,2,0,0,0,1,2,1
3709,1,0,0,0,2,1,0,0,0,0,0,2,0,1,2,1
4951,0,1,1,0,0,2,1,1,1,1,1,1,0,1,3,1
1732,0,1,1,0,0,0,0,0,2,2,2,0,1,0,0,0
2693,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0
3560,0,0,0,0,1,0,0,0,2,0,2,2,0,1,2,1
109,0,1,1,0,0,1,2,2,0,2,2,2,1,1,1,1
3111,1,0,1,1,0,2,1,1,1,1,1,1,2,0,2,0
3045,1,1,0,0,0,1,2,0,0,0,2,0,0,1,0,1
6592,1,0,0,0,0,1,2,2,2,2,0,0,1,1,1,0
6741,1,0,1,1,0,2,1,1,1,1,1,1,2,1,3,0
3837,1,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0
219,1,0,0,0,1,0,2,0,2,2,2,2,2,1,1,0
3977,1,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
2767,1,0,1,1,0,0,0,2,0,2,0,0,0,0,3,0
3780,1,1,1,0,2,0,0,0,2,0,2,2,2,1,1,0
673,0,0,1,0,0,0,0,0,0,2,0,0,1,1,3,0
1223,0,0,1,0,2,1,2,0,0,0,0,0,2,0,0,0
94,1,0,1,0,0,0,2,0,0,2,0,0,0,1,2,1
1332,0,0,1,0,2,1,0,2,2,2,2,2,1,1,2,1
443,1,0,1,1,2,1,0,2,2,0,2,2,0,0,2,1
4764,1,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0
2306,1,1,1,0,2,1,0,0,0,2,0,0,0,1,2,0
4581,0,0,1,1,0,0,0,2,2,2,2,2,0,0,0,0
3743,1,1,1,1,2,1,2,2,0,0,2,2,0,1,1,1
542,1,1,0,0,2,2,1,1,1,1,1,1,2,0,0,0
97,0,0,1,0,2,1,0,0,0,0,2,0,0,1,2,0
2658,1,0,0,0,0,2,1,1,1,1,1,1,0,0,3,0
3675,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,1
3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5019,0,1,1,1,2,1,0,0,2,0,0,0,0,1,1,0
3968,0,0,0,0,0,2,1,1,1,1,1,1,1,0,3,0
4456,0,0,1,0,2,1,0,2,2,2,2,2,2,1,2,0
1272,0,1,1,0,2,1,0,0,2,0,2,0,0,0,2,1
5818,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,0
5704,1,1,0,0,2,0,2,2,2,2,0,2,2,0,1,0
